unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,street,locality,town,district,county
F87E72F9-5ED1-176C-E053-6B04A8C0D2BE,"$520,000.00",2/10/23,SE26 6UT,FLAT/MAISONETTE,NO,LEASEHOLD,CRYSTAL PALACE PARK ROAD,,LONDON,BROMLEY,GREATER LONDON
01EB45F0-2246-40F3-E063-4704A8C05FDE,"$600,000.00",3/23/23,SE26 6UT,FLAT/MAISONETTE,NO,LEASEHOLD,CRYSTAL PALACE PARK ROAD,,LONDON,BROMLEY,GREATER LONDON
FD226036-2DA2-4CB7-E053-4804A8C00430,"$662,500.00",4/21/23,SE26 6UX,SEMI-DETACHED,NO,FREEHOLD,COBDEN MEWS,,LONDON,BROMLEY,GREATER LONDON
FD226035-F647-4CB7-E053-4804A8C00430,"$880,000.00",4/14/23,SE26 6XD,SEMI-DETACHED,NO,FREEHOLD,LAWRIE PARK GARDENS,,LONDON,LEWISHAM,GREATER LONDON
FAC30767-E51E-5E20-E053-4704A8C004EE,"$273,000.00",2/17/23,SE26 6XW,FLAT/MAISONETTE,NO,LEASEHOLD,HIGH LEVEL DRIVE,,LONDON,LEWISHAM,GREATER LONDON
FD226036-49FE-4CB7-E053-4804A8C00430,"$370,000.00",4/21/23,SE27 0AJ,FLAT/MAISONETTE,NO,LEASEHOLD,ULVERSTONE ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-4C3F-4CB7-E053-4804A8C00430,"$280,000.00",4/28/23,SE27 0AL,FLAT/MAISONETTE,NO,LEASEHOLD,ULLSWATER ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-4053-40F3-E063-4704A8C05FDE,"$560,000.00",6/9/23,SE27 0AN,FLAT/MAISONETTE,NO,LEASEHOLD,ULLSWATER ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30767-8AFE-5E20-E053-4704A8C004EE,"$270,500.00",3/24/23,SE27 0AU,FLAT/MAISONETTE,NO,LEASEHOLD,YORK HILL,,LONDON,LAMBETH,GREATER LONDON
FAC30766-C81C-5E20-E053-4704A8C004EE,"$795,000.00",2/17/23,SE27 0BD,TERRACED,NO,FREEHOLD,LANSDOWNE HILL,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-9CA6-40F3-E063-4704A8C05FDE,"$725,000.00",6/2/23,SE27 0BH,TERRACED,NO,FREEHOLD,EGREMONT ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-DEED-3A13-E053-6C04A8C060B7,"$315,000.00",1/12/23,SE27 0BJ,FLAT/MAISONETTE,NO,LEASEHOLD,BROXHOLM ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-B7DD-3A13-E053-6C04A8C060B7,"$840,000.00",2/3/23,SE27 0BP,TERRACED,NO,FREEHOLD,YORK HILL,,LONDON,LAMBETH,GREATER LONDON
F87E72F9-5D00-176C-E053-6B04A8C0D2BE,"$380,000.00",3/2/23,SE27 0EY,TERRACED,NO,FREEHOLD,WOODVALE WALK,,LONDON,LAMBETH,GREATER LONDON
F3B6C199-5287-6E40-E053-6C04A8C0B3B4,"$176,000.00",1/6/23,SE27 0HY,FLAT/MAISONETTE,NO,LEASEHOLD,KNIGHTS HILL,,LONDON,LAMBETH,GREATER LONDON
FD226036-4980-4CB7-E053-4804A8C00430,"$405,000.00",4/28/23,SE27 0JD,FLAT/MAISONETTE,NO,LEASEHOLD,KNIGHTS HILL,,LONDON,LAMBETH,GREATER LONDON
FD226036-A343-4CB7-E053-4804A8C00430,"$325,000.00",1/26/23,SE27 0JF,FLAT/MAISONETTE,NO,LEASEHOLD,WOLFINGTON ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-DF8D-3A13-E053-6C04A8C060B7,"$405,000.00",2/2/23,SE27 0JJ,FLAT/MAISONETTE,NO,LEASEHOLD,ST JULIAN'S FARM ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30767-8B96-5E20-E053-4704A8C004EE,"$435,000.00",1/20/23,SE27 0JJ,FLAT/MAISONETTE,NO,LEASEHOLD,ST JULIAN'S FARM ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-DF26-3A13-E053-6C04A8C060B7,"$495,000.00",1/20/23,SE27 0JL,FLAT/MAISONETTE,NO,LEASEHOLD,KNIGHTS HILL,,LONDON,LAMBETH,GREATER LONDON
FAC30766-C807-5E20-E053-4704A8C004EE,"$840,000.00",4/12/23,SE27 0LD,TERRACED,NO,FREEHOLD,ROXBURGH ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45EF-619A-40F3-E063-4704A8C05FDE,"$815,000.00",6/16/23,SE27 0LH,TERRACED,NO,FREEHOLD,GREENHURST ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-B6D1-3A13-E053-6C04A8C060B7,"$775,000.00",2/10/23,SE27 0LX,SEMI-DETACHED,NO,FREEHOLD,GLENNIE ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30766-C80A-5E20-E053-4704A8C004EE,"$900,000.00",3/31/23,SE27 0LX,SEMI-DETACHED,NO,FREEHOLD,GLENNIE ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F9-7EC1-176C-E053-6B04A8C0D2BE,"$363,000.00",1/27/23,SE27 0LX,FLAT/MAISONETTE,NO,LEASEHOLD,GLENNIE ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30767-3FE3-5E20-E053-4704A8C004EE,"$770,000.00",1/30/23,SE27 0NA,TERRACED,NO,FREEHOLD,BROXHOLM ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30766-C803-5E20-E053-4704A8C004EE,"$889,000.00",3/30/23,SE27 0NB,SEMI-DETACHED,NO,FREEHOLD,IVYMOUNT ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30766-C7F0-5E20-E053-4704A8C004EE,"$850,000.00",2/20/23,SE27 0NE,TERRACED,NO,FREEHOLD,UFFINGTON ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-79CE-4CB7-E053-4804A8C00430,"$875,000.00",4/19/23,SE27 0NF,DETACHED,NO,FREEHOLD,ROCKHAMPTON ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-E3A5-3A13-E053-6C04A8C060B7,"$435,000.00",1/13/23,SE27 0NW,TERRACED,NO,FREEHOLD,PRIORESS ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-20FE-40F3-E063-4704A8C05FDE,"$870,000.00",6/30/23,SE27 0PE,SEMI-DETACHED,NO,FREEHOLD,THURLESTONE ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-411C-40F3-E063-4704A8C05FDE,"$450,000.00",7/4/23,SE27 0PE,FLAT/MAISONETTE,NO,LEASEHOLD,THURLESTONE ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45EF-6155-40F3-E063-4704A8C05FDE,"$715,000.00",6/23/23,SE27 0PG,SEMI-DETACHED,NO,FREEHOLD,SELSDON ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45EF-E884-40F3-E063-4704A8C05FDE,"$1,125,000.00",7/7/23,SE27 0PG,TERRACED,NO,FREEHOLD,SELSDON ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-B6FC-3A13-E053-6C04A8C060B7,"$1,140,500.00",1/27/23,SE27 0PG,SEMI-DETACHED,NO,FREEHOLD,SELSDON ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-2257-8A03-E053-4804A8C01F61,"$745,000.00",5/19/23,SE27 0PQ,SEMI-DETACHED,NO,FREEHOLD,SELSDON ROAD,,LONDON,LAMBETH,GREATER LONDON
F3B6C199-3CB7-6E40-E053-6C04A8C0B3B4,"$4,000.00",1/19/23,SE27 0PQ,OTHER,NO,FREEHOLD,SELSDON ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-3F7C-8A03-E053-4804A8C01F61,"$400,000.00",3/10/23,SE27 0PQ,SEMI-DETACHED,NO,LEASEHOLD,SELSDON ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-4ABE-4CB7-E053-4804A8C00430,"$330,000.00",2/28/23,SE27 0PU,FLAT/MAISONETTE,NO,LEASEHOLD,FRIAR MEWS,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-6A07-8A03-E053-4804A8C01F61,"$750,000.00",6/7/23,SE27 0RH,TERRACED,NO,FREEHOLD,WOLFINGTON ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-405D-40F3-E063-4704A8C05FDE,"$400,000.00",6/1/23,SE27 0SB,FLAT/MAISONETTE,NO,LEASEHOLD,THORNLAW ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30767-8B0E-5E20-E053-4704A8C004EE,"$595,000.00",1/6/23,SE27 0SH,FLAT/MAISONETTE,NO,LEASEHOLD,THORNLAW ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-9CAB-40F3-E063-4704A8C05FDE,"$180,000.00",6/9/23,SE27 0SQ,FLAT/MAISONETTE,NO,LEASEHOLD,THORNLAW ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-4A42-4CB7-E053-4804A8C00430,"$445,000.00",4/25/23,SE27 0SR,FLAT/MAISONETTE,NO,LEASEHOLD,KNIGHTS HILL,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-21AB-40F3-E063-4704A8C05FDE,"$575,000.00",7/7/23,SE27 0SZ,FLAT/MAISONETTE,NO,LEASEHOLD,CASEWICK ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-419E-40F3-E063-4704A8C05FDE,"$565,000.00",6/30/23,SE27 0TA,FLAT/MAISONETTE,NO,LEASEHOLD,CASEWICK ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DA-78DE-8A03-E053-4804A8C01F61,"$1,220,000.00",4/14/23,SE27 0TB,TERRACED,NO,FREEHOLD,CASEWICK ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-4904-4CB7-E053-4804A8C00430,"$380,000.00",3/20/23,SE27 0UD,FLAT/MAISONETTE,NO,LEASEHOLD,DARLINGTON ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F9-7F71-176C-E053-6B04A8C0D2BE,"$548,000.00",3/10/23,SE27 0UE,TERRACED,NO,FREEHOLD,WOODCOTE PLACE,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-4084-40F3-E063-4704A8C05FDE,"$450,000.00",1/20/23,SE27 0UF,FLAT/MAISONETTE,NO,LEASEHOLD,DASSETT ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-21A7-40F3-E063-4704A8C05FDE,"$610,000.00",6/16/23,SE27 0UG,TERRACED,NO,FREEHOLD,DASSETT ROAD,,LONDON,LAMBETH,GREATER LONDON
FAC30767-DFDA-5E20-E053-4704A8C004EE,"$460,000.00",3/30/23,SE27 0UW,FLAT/MAISONETTE,NO,FREEHOLD,LADAS ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-3EA5-40F3-E063-4704A8C05FDE,"$565,000.00",7/7/23,SE27 0UW,TERRACED,NO,FREEHOLD,LADAS ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-82E5-8A03-E053-4804A8C01F61,"$2,200,000.00",1/11/23,SE27 9BQ,DETACHED,NO,FREEHOLD,NORWOOD ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-4982-4CB7-E053-4804A8C00430,"$285,000.00",3/23/23,SE27 9BQ,FLAT/MAISONETTE,NO,LEASEHOLD,NORWOOD ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F9-7F2A-176C-E053-6B04A8C0D2BE,"$525,000.00",3/6/23,SE27 9BW,FLAT/MAISONETTE,NO,LEASEHOLD,STATION RISE,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-2235-8A03-E053-4804A8C01F61,"$735,300.00",5/19/23,SE27 9BX,TERRACED,NO,FREEHOLD,ELMCOURT ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F8-84B8-176C-E053-6B04A8C0D2BE,"$950,000.00",2/10/23,SE27 9BY,DETACHED,NO,FREEHOLD,MALEY AVENUE,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-6A1B-8A03-E053-4804A8C01F61,"$900,000.00",5/16/23,SE27 9BY,TERRACED,NO,FREEHOLD,MALEY AVENUE,,LONDON,LAMBETH,GREATER LONDON
FD226036-49B1-4CB7-E053-4804A8C00430,"$330,000.00",3/17/23,SE27 9BZ,FLAT/MAISONETTE,NO,LEASEHOLD,ELMCOURT ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F8-84E5-176C-E053-6B04A8C0D2BE,"$932,000.00",2/16/23,SE27 9ED,TERRACED,NO,FREEHOLD,HEXHAM ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-484F-4CB7-E053-4804A8C00430,"$435,000.00",3/29/23,SE27 9EL,FLAT/MAISONETTE,NO,LEASEHOLD,LANCASTER AVENUE,,LONDON,LAMBETH,GREATER LONDON
FAC30767-3FA1-5E20-E053-4704A8C004EE,"$2,175,000.00",3/29/23,SE27 9HB,TERRACED,NO,FREEHOLD,ARDLUI ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F9-1DA0-176C-E053-6B04A8C0D2BE,"$1,000,000.00",2/8/23,SE27 9HL,SEMI-DETACHED,NO,FREEHOLD,IDMISTON ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-47D1-4CB7-E053-4804A8C00430,"$555,000.00",3/17/23,SE27 9JY,TERRACED,NO,FREEHOLD,DUNBAR STREET,,LONDON,LAMBETH,GREATER LONDON
FAC30767-70F1-5E20-E053-4704A8C004EE,"$480,000.00",3/24/23,SE27 9LA,TERRACED,NO,FREEHOLD,ROBSON ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F9-7DB6-176C-E053-6B04A8C0D2BE,"$621,000.00",2/17/23,SE27 9LB,TERRACED,NO,FREEHOLD,ROBSON ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-2E66-4CB7-E053-4804A8C00430,"$690,000.00",4/28/23,SE27 9LB,TERRACED,NO,FREEHOLD,ROBSON ROAD,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-728C-3A13-E053-6C04A8C060B7,"$550,000.00",1/27/23,SE27 9LD,FLAT/MAISONETTE,NO,LEASEHOLD,CHESTNUT ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-741D-40F3-E063-4704A8C05FDE,"$1,000,000.00",3/31/23,SE27 9ND,OTHER,NO,FREEHOLD,ELDER ROAD,WEST NORWOOD,LONDON,LAMBETH,GREATER LONDON
FFA361DB-6A0F-8A03-E053-4804A8C01F61,"$852,680.00",3/31/23,SE27 9ND,OTHER,NO,FREEHOLD,ELDER ROAD,WEST NORWOOD,LONDON,LAMBETH,GREATER LONDON
F3B6C199-5232-6E40-E053-6C04A8C0B3B4,"$215,000.00",1/13/23,SE27 9NW,FLAT/MAISONETTE,NO,LEASEHOLD,NORWOOD HIGH STREET,,LONDON,LAMBETH,GREATER LONDON
FAC30767-8BD2-5E20-E053-4704A8C004EE,"$390,000.00",3/1/23,SE27 9PD,FLAT/MAISONETTE,NO,LEASEHOLD,AUCKLAND HILL,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-8FFD-40F3-E063-4704A8C05FDE,"$650,000.00",5/31/23,SE27 9PD,DETACHED,NO,FREEHOLD,AUCKLAND HILL,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-DEF5-3A13-E053-6C04A8C060B7,"$500,000.00",1/12/23,SE27 9PF,FLAT/MAISONETTE,NO,LEASEHOLD,AUCKLAND HILL,,LONDON,LAMBETH,GREATER LONDON
FAC30767-8BFA-5E20-E053-4704A8C004EE,"$368,000.00",3/1/23,SE27 9PH,FLAT/MAISONETTE,NO,LEASEHOLD,AUCKLAND HILL,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-3B75-8A03-E053-4804A8C01F61,"$840,000.00",5/26/23,SE27 9PT,TERRACED,NO,FREEHOLD,ROMMANY ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45EF-6144-40F3-E063-4704A8C05FDE,"$680,000.00",7/3/23,SE27 9PY,TERRACED,NO,FREEHOLD,ROMMANY ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-20E0-40F3-E063-4704A8C05FDE,"$690,000.00",6/14/23,SE27 9PY,TERRACED,NO,FREEHOLD,ROMMANY ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226035-F6AF-4CB7-E053-4804A8C00430,"$965,000.00",4/28/23,SE27 9PY,TERRACED,NO,FREEHOLD,ROMMANY ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DA-F127-8A03-E053-4804A8C01F61,"$650,000.00",5/31/23,SE27 9QJ,TERRACED,NO,FREEHOLD,ST LOUIS ROAD,,LONDON,LAMBETH,GREATER LONDON
F87E72F9-1DE0-176C-E053-6B04A8C0D2BE,"$800,000.00",3/10/23,SE27 9QQ,SEMI-DETACHED,NO,FREEHOLD,AUCKLAND HILL,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-E0AE-3A13-E053-6C04A8C060B7,"$570,000.00",2/14/23,SE27 9QY,FLAT/MAISONETTE,NO,LEASEHOLD,GIPSY ROAD,,LONDON,LAMBETH,GREATER LONDON
FD226036-4786-4CB7-E053-4804A8C00430,"$916,500.00",4/20/23,SE27 9RB,TERRACED,NO,FREEHOLD,GIPSY ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-A29D-40F3-E063-4704A8C05FDE,"$412,000.00",4/3/23,SE27 9RB,TERRACED,NO,FREEHOLD,GIPSY ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-3F4C-8A03-E053-4804A8C01F61,"$435,000.00",6/9/23,SE27 9RP,TERRACED,NO,LEASEHOLD,DURBAN ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-3C11-8A03-E053-4804A8C01F61,"$397,000.00",5/31/23,SE27 9RR,FLAT/MAISONETTE,NO,LEASEHOLD,CARNAC STREET,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-402B-40F3-E063-4704A8C05FDE,"$309,000.00",6/30/23,SE27 9RW,FLAT/MAISONETTE,NO,LEASEHOLD,DURBAN ROAD,,LONDON,LAMBETH,GREATER LONDON
01EB45F0-3FC2-40F3-E063-4704A8C05FDE,"$290,000.00",6/22/23,SE27 9RW,FLAT/MAISONETTE,NO,LEASEHOLD,DURBAN ROAD,,LONDON,LAMBETH,GREATER LONDON
FFA361DB-3C68-8A03-E053-4804A8C01F61,"$126,000.00",1/5/23,SE27 9SG,FLAT/MAISONETTE,NO,LEASEHOLD,TANNOY SQUARE,,LONDON,LAMBETH,GREATER LONDON
F5E8B081-DE10-3A13-E053-6C04A8C060B7,"$275,000.00",1/5/23,SE27 9TJ,FLAT/MAISONETTE,NO,LEASEHOLD,ELDER GARDENS,,LONDON,LAMBETH,GREATER LONDON
F3B6C198-5EB5-6E40-E053-6C04A8C0B3B4,"$760,000.00",1/12/23,SE27 9UB,SEMI-DETACHED,NO,FREEHOLD,NORWOOD PARK ROAD,WEST NORWOOD,LONDON,LAMBETH,GREATER LONDON
FFA361DB-3BF8-8A03-E053-4804A8C01F61,"$325,000.00",6/12/23,SE28 0AL,FLAT/MAISONETTE,NO,LEASEHOLD,ALLENBY ROAD,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-A2D0-40F3-E063-4704A8C05FDE,"$234,000.00",6/27/23,SE28 0AL,FLAT/MAISONETTE,NO,LEASEHOLD,ALLENBY ROAD,,LONDON,GREENWICH,GREATER LONDON
FD226036-4844-4CB7-E053-4804A8C00430,"$280,000.00",4/17/23,SE28 0AR,FLAT/MAISONETTE,NO,LEASEHOLD,PETTACRE CLOSE,,LONDON,GREENWICH,GREATER LONDON
FFA361DB-3C05-8A03-E053-4804A8C01F61,"$330,000.00",6/1/23,SE28 0BX,FLAT/MAISONETTE,NO,LEASEHOLD,PETTACRE CLOSE,,LONDON,GREENWICH,GREATER LONDON
FD226036-2CA2-4CB7-E053-4804A8C00430,"$420,000.00",5/12/23,SE28 0DB,TERRACED,NO,FREEHOLD,GADWALL WAY,,LONDON,GREENWICH,GREATER LONDON
FD226036-4741-4CB7-E053-4804A8C00430,"$370,000.00",4/24/23,SE28 0DE,TERRACED,NO,FREEHOLD,GOLDFINCH ROAD,,LONDON,GREENWICH,GREATER LONDON
F3B6C198-ABF2-6E40-E053-6C04A8C0B3B4,"$337,500.00",1/6/23,SE28 0DJ,TERRACED,NO,FREEHOLD,NUTHATCH GARDENS,,LONDON,GREENWICH,GREATER LONDON
FAC30767-E56F-5E20-E053-4704A8C004EE,"$470,000.00",3/3/23,SE28 0DP,TERRACED,NO,FREEHOLD,WHINCHAT ROAD,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-9CE0-40F3-E063-4704A8C05FDE,"$297,000.00",2/2/23,SE28 0DQ,TERRACED,NO,FREEHOLD,HARRIER MEWS,,LONDON,GREENWICH,GREATER LONDON
FD226036-4A45-4CB7-E053-4804A8C00430,"$444,000.00",4/12/23,SE28 0DR,TERRACED,NO,FREEHOLD,WHINCHAT ROAD,,LONDON,GREENWICH,GREATER LONDON
F87E72F9-8075-176C-E053-6B04A8C0D2BE,"$360,000.00",2/1/23,SE28 0EE,TERRACED,NO,FREEHOLD,CARRONADE PLACE,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-2224-40F3-E063-4704A8C05FDE,"$285,000.00",6/23/23,SE28 0EG,TERRACED,NO,FREEHOLD,GARRICK DRIVE,,LONDON,GREENWICH,GREATER LONDON
FD226036-2CCD-4CB7-E053-4804A8C00430,"$350,000.00",5/18/23,SE28 0EQ,SEMI-DETACHED,NO,FREEHOLD,GARRICK DRIVE,,LONDON,GREENWICH,GREATER LONDON
FAC30767-711D-5E20-E053-4704A8C004EE,"$243,000.00",3/16/23,SE28 0ET,FLAT/MAISONETTE,NO,LEASEHOLD,CAMELOT CLOSE,,LONDON,GREENWICH,GREATER LONDON
FFA361DB-3BCE-8A03-E053-4804A8C01F61,"$228,500.00",5/3/23,SE28 0GE,FLAT/MAISONETTE,NO,LEASEHOLD,EREBUS DRIVE,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-3F8D-40F3-E063-4704A8C05FDE,"$290,000.00",2/7/23,SE28 0GJ,FLAT/MAISONETTE,NO,LEASEHOLD,EREBUS DRIVE,,LONDON,GREENWICH,GREATER LONDON
FAC30767-8B41-5E20-E053-4704A8C004EE,"$435,000.00",2/1/23,SE28 0GS,TERRACED,NO,FREEHOLD,WATERSIDE CLOSE,,LONDON,GREENWICH,GREATER LONDON
FD226036-4872-4CB7-E053-4804A8C00430,"$235,000.00",3/16/23,SE28 0GS,FLAT/MAISONETTE,NO,LEASEHOLD,WATERSIDE CLOSE,,LONDON,GREENWICH,GREATER LONDON
FD226036-487B-4CB7-E053-4804A8C00430,"$230,000.00",3/16/23,SE28 0GS,FLAT/MAISONETTE,NO,LEASEHOLD,WATERSIDE CLOSE,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-3F04-40F3-E063-4704A8C05FDE,"$400,000.00",6/29/23,SE28 0HL,TERRACED,NO,FREEHOLD,WARE POINT DRIVE,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-3F0A-40F3-E063-4704A8C05FDE,"$440,000.00",6/29/23,SE28 0HQ,DETACHED,NO,FREEHOLD,PRINCESS ALICE WAY,,LONDON,GREENWICH,GREATER LONDON
FAC30767-8B18-5E20-E053-4704A8C004EE,"$431,000.00",4/6/23,SE28 0JE,SEMI-DETACHED,NO,FREEHOLD,DELISLE ROAD,,LONDON,GREENWICH,GREATER LONDON
FD226036-47E0-4CB7-E053-4804A8C00430,"$260,000.00",4/13/23,SE28 0JH,FLAT/MAISONETTE,NO,LEASEHOLD,MARATHON WAY,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-3F49-40F3-E063-4704A8C05FDE,"$212,000.00",1/30/23,SE28 0JH,FLAT/MAISONETTE,NO,LEASEHOLD,MARATHON WAY,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-3F50-40F3-E063-4704A8C05FDE,"$445,000.00",7/3/23,SE28 0JQ,TERRACED,NO,FREEHOLD,BATTERY ROAD,,LONDON,GREENWICH,GREATER LONDON
FFA361DB-3B9E-8A03-E053-4804A8C01F61,"$360,000.00",4/17/23,SE28 0JR,TERRACED,NO,FREEHOLD,KENTLEA ROAD,,LONDON,GREENWICH,GREATER LONDON
FFA361DB-3B94-8A03-E053-4804A8C01F61,"$355,000.00",4/21/23,SE28 0LD,TERRACED,NO,FREEHOLD,NEWACRES ROAD,,LONDON,GREENWICH,GREATER LONDON
FD226036-47ED-4CB7-E053-4804A8C00430,"$324,720.00",3/21/23,SE28 0LG,TERRACED,NO,FREEHOLD,MARTINS PLACE,,LONDON,GREENWICH,GREATER LONDON
F5E8B081-DD93-3A13-E053-6C04A8C060B7,"$270,000.00",2/2/23,SE28 0LH,TERRACED,NO,FREEHOLD,HILL VIEW DRIVE,,LONDON,GREENWICH,GREATER LONDON
FD226036-A329-4CB7-E053-4804A8C00430,"$190,000.00",4/3/23,SE28 0LS,FLAT/MAISONETTE,NO,LEASEHOLD,LONGMARSH LANE,,LONDON,GREENWICH,GREATER LONDON
FFA361DB-9364-8A03-E053-4804A8C01F61,"$210,000.00",3/30/23,SE28 0LS,FLAT/MAISONETTE,NO,LEASEHOLD,LONGMARSH LANE,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-A2CD-40F3-E063-4704A8C05FDE,"$190,000.00",3/3/23,SE28 0LU,FLAT/MAISONETTE,NO,LEASEHOLD,MERBURY CLOSE,,LONDON,GREENWICH,GREATER LONDON
FD226036-4839-4CB7-E053-4804A8C00430,"$265,000.00",3/31/23,SE28 0NB,FLAT/MAISONETTE,NO,LEASEHOLD,MERBURY ROAD,WEST THAMESMEAD,LONDON,GREENWICH,GREATER LONDON
FD226036-A32B-4CB7-E053-4804A8C00430,"$219,000.00",3/29/23,SE28 0NE,FLAT/MAISONETTE,NO,LEASEHOLD,MILES DRIVE,,LONDON,GREENWICH,GREATER LONDON
01EB45F0-3F8E-40F3-E063-4704A8C05FDE,"$213,000.00",2/10/23,SE28 0NG,FLAT/MAISONETTE,NO,LEASEHOLD,THAMES REACH,THAMESMEAD,LONDON,GREENWICH,GREATER LONDON
F5E8B082-52EC-3A13-E053-6C04A8C060B7,"$260,000.00",2/10/23,SE28 0NL,FLAT/MAISONETTE,NO,LEASEHOLD,WARRIOR CLOSE,,LONDON,GREENWICH,GREATER LONDON
FAC30767-E53B-5E20-E053-4704A8C004EE,"$215,000.00",3/31/23,SE28 0NR,FLAT/MAISONETTE,NO,LEASEHOLD,DEFENCE CLOSE,,LONDON,GREENWICH,GREATER LONDON
FD226036-4868-4CB7-E053-4804A8C00430,"$255,000.00",4/21/23,SE28 0PB,FLAT/MAISONETTE,NO,LEASEHOLD,PETTACRE CLOSE,,LONDON,GREENWICH,GREATER LONDON
F5E8B081-DE3F-3A13-E053-6C04A8C060B7,"$313,000.00",1/20/23,SE28 0PD,FLAT/MAISONETTE,NO,LEASEHOLD,PETTACRE CLOSE,,LONDON,GREENWICH,GREATER LONDON
F5E8B081-DE40-3A13-E053-6C04A8C060B7,"$308,000.00",1/18/23,SE28 0PD,FLAT/MAISONETTE,NO,LEASEHOLD,PETTACRE CLOSE,,LONDON,GREENWICH,GREATER LONDON
F87E72F9-5C1B-176C-E053-6B04A8C0D2BE,"$340,000.00",2/23/23,SE28 8AP,TERRACED,NO,FREEHOLD,DISRAELI CLOSE,,LONDON,GREENWICH,GREATER LONDON
